OBJECTID;LAND;BEZ;LOR;STRASSE;UJAHR;UMONAT;USTUNDE;UWOCHENTAG;UKATEGORIE;UART;UTYP1;ULICHTVERH;IstRad;IstPKW;IstFuss;IstKrad;IstGkfz;IstSonstige;USTRZUSTAND;LINREFX;LINREFY;XGCSWGS84;YGCSWGS84
198101;11;1;1044201;Reinickendorfer Straße;2019;8;15;4;3;5;2;0;1;1;0;0;0;0;0;796702,6521;5831625,93;13,37723;52,55366
198102;11;1;1044201;Reinickendorfer Straße;2019;8;14;3;3;6;4;0;1;0;1;0;0;0;0;796484,0914;5831932,031;13,37429;52,55652
198103;11;3;3071537;Kollwitzplatz;2019;8;15;4;3;4;5;0;1;1;0;0;0;0;0;799661,5668;5830085,927;13,41935;52,53823
198104;11;11;11030618;Fennpfuhl West;2019;8;16;3;3;3;6;0;1;0;0;0;0;0;0;803242,0889;5829630,813;13,47157;52,53217
198105;11;7;7010102;Nollendorfplatz;2019;8;15;4;3;3;6;0;1;1;0;0;0;0;0;794958,6569;5825649,153;13,34628;52,50103
198106;11;8;8010118;Silbersteinstraße;2019;8;14;3;3;0;2;0;0;1;0;1;0;0;0;800608,4452;5822055,673;13,42602;52,46573
198107;11;3;3040614;Pankow Zentrum;2019;8;14;4;3;5;3;0;0;1;0;1;0;0;0;798134,5278;5833144,702;13,39965;52,56649
198108;11;9;9020701;Adlershof West;2019;8;14;3;2;5;2;0;0;1;0;1;0;0;0;808328,5657;5818867,728;13,53636;52,43286
198109;11;9;9051702;Bölschestraße;2019;8;16;3;3;5;7;0;0;1;0;1;0;0;0;814278,2174;5822668,957;13,62717;52,46354
198110;11;4;4020313;Königin-Elisabeth-Straße;2019;8;14;4;3;6;2;0;0;1;1;0;0;0;0;790619,1232;5826514,546;13,28329;52,51111
198111;11;12;12304314;Ziekowstraße/Freie Scholle;2019;8;14;4;3;1;5;0;1;1;0;0;0;0;0;791350,1453;5835733,339;13,30212;52,59337
198112;11;5;5030730;Zitadellenweg;2019;8;13;3;3;5;2;0;1;1;0;0;0;0;0;785740,9699;5829268,777;13,21397;52,53838
198113;11;1;1011402;Arkonaplatz;2019;8;8;3;3;5;3;0;1;1;0;0;0;0;0;798594,193;5829506,506;13,40314;52,53362
198114;11;8;8010404;Rixdorf;2019;8;13;4;2;5;3;0;0;1;0;1;0;0;0;801372,1812;5823768,391;13,43878;52,48066
198115;11;4;4051550;Leon-Jessel-Platz;2019;8;12;3;3;5;7;0;1;1;0;0;0;0;0;793210,3227;5824255,775;13,31937;52,48948
198116;11;2;2040701;Andreasviertel;2019;8;13;4;3;5;3;0;0;1;0;0;0;0;0;800313,1137;5827614,722;13,4267;52,51572
198117;11;12;12301203;Wittenau Süd;2019;8;16;3;3;3;6;0;0;1;0;0;0;0;0;792996,0588;5835643,84;13,32627;52,59168
198118;11;3;3050920;Weißer See;2019;8;13;4;3;5;3;0;0;1;0;0;0;0;0;802176,9;5832418,005;13,45845;52,55775
198119;11;2;2050802;Boxhagener Platz;2019;8;15;3;3;5;3;0;0;1;0;0;0;0;1;802674,4834;5827248,385;13,46106;52,51113
198120;11;4;4030620;Alt-Lietzow;2019;8;13;4;2;1;5;0;0;1;0;0;0;1;0;792463,4101;5827182,441;13,31097;52,51611
198121;11;3;3061430;Volkspark Prenzlauer Berg;2019;8;15;3;3;5;2;0;1;1;0;0;0;0;1;802416,1299;5829233,278;13,45907;52,52907
198122;11;6;6040810;Dahlem;2019;8;7;4;3;0;2;0;0;1;0;1;0;0;0;790573,2869;5819746,916;13,27671;52,45046
198123;11;12;12301203;Wittenau Süd;2019;8;15;3;3;0;1;0;0;0;0;1;0;0;1;792371,3784;5834089,693;13,3157;52,57808
198124;11;7;7010102;Nollendorfplatz;2019;8;12;4;3;1;5;0;1;1;0;0;0;1;0;795909,52;5825162,448;13,35981;52,49615
198125;11;9;9051901;Dammvorstadt;2019;8;13;5;3;5;7;0;0;1;0;0;0;1;0;810762,6809;5820884,689;13,57393;52,44956
198126;11;10;10040829;Alt-Kaulsdorf;2019;8;13;5;3;1;5;0;1;1;0;0;0;0;0;811523,7931;5827156,263;13,59095;52,50533
198127;11;1;1044101;Rehberge;2019;8;13;5;3;5;2;0;1;1;0;0;0;0;0;794165,4345;5830317,61;13,33876;52,5433
198128;11;1;1011202;Unter den Linden Nord;2019;8;12;5;3;2;7;0;1;1;0;0;0;0;0;797713,2172;5827742,369;13,38861;52,51829
198129;11;1;1022106;Elberfelder Straße;2019;8;9;5;2;2;7;0;0;1;0;0;0;0;0;793981,8463;5828213,025;13,3342;52,52454
198130;11;4;4020310;Park Ruhwald;2019;8;9;5;2;5;2;0;1;0;0;0;1;0;0;790377,3342;5827305,695;13,28042;52,51833
198131;11;1;1011306;Heine-Viertel Ost;2019;8;9;5;3;5;2;0;0;1;0;1;0;0;0;800217,6184;5826836,19;13,42459;52,5088
198132;11;1;1044202;Sparrplatz;2019;8;9;5;3;0;5;0;0;1;0;1;0;0;0;794691,0916;5829867,029;13,34609;52,53898
198133;11;11;11020411;Malchower Weg;2019;8;9;5;3;5;3;0;1;1;0;0;0;0;0;804493,4617;5833106,309;13,49315;52,56262
198134;11;1;1044201;Reinickendorfer Straße;2019;8;8;5;3;5;3;0;0;1;0;0;0;0;0;796668,0538;5831919,027;13,37698;52,5563
198135;11;7;7030303;Grazer Platz;2019;8;8;5;3;5;2;0;0;1;0;1;0;0;0;795243,1041;5822265,217;13,34746;52,47054
198136;11;12;12214424;Scharnweberstraße;2019;8;8;5;3;3;6;0;0;1;0;0;1;0;0;793377,6881;5832523,965;13,32912;52,56351
198137;11;1;1022206;Lüneburger Straße;2019;8;8;5;3;5;2;0;1;1;0;0;0;0;0;795547,8192;5828216,315;13,35721;52,52372
198138;11;2;2040502;Friedenstraße;2019;8;8;5;3;5;2;0;1;1;0;0;0;0;0;800682,9989;5828487,434;13,43292;52,52334
198139;11;9;9020601;Schnellerstraße;2019;8;7;5;3;5;2;0;1;1;0;0;0;0;0;807993,4899;5820988,578;13,53341;52,45206
198140;11;7;7010101;Wittenbergplatz/Viktoria-Luise-Platz;2019;8;3;5;3;6;6;2;0;0;1;0;0;1;0;794871,7443;5825151,88;13,34456;52,49661
198141;11;12;12231101;Hermsdorf;2019;8;10;5;3;0;1;0;0;0;0;1;0;0;0;790969,4582;5839059,932;13,29944;52,62339
