OBJECTID;LAND;BEZ;LOR;STRASSE;LOR_ab_2021;UJAHR;UMONAT;USTUNDE;UWOCHENTAG;UKATEGORIE;UART;UTYP1;ULICHTVERH;IstRad;IstPKW;IstFuss;IstKrad;IstGkfz;IstSonstig;STRZUSTAND;LINREFX;LINREFY;XGCSWGS84;YGCSWGS84
114662;11;4;4041134;Bismarckallee;4400726;2018;7;11;3;3;2;6;0;0;1;0;0;0;1;0;791156,2579;5824653,143;13,28955091;52,49413857
114663;11;4;4020314;Messegelände;4200311;2018;5;9;4;3;2;6;0;0;0;0;0;1;1;0;790540,8634;5825810,174;13,28152134;52,50483938
114664;11;7;7050501;Rathausstraße                                                                                       ;7501030;2018;2;8;2;3;2;6;0;0;1;0;0;0;0;0;798109,5865;5819231,646;13,38682664;52,44178791
114665;11;4;4020208;Kranzallee;4200206;2018;11;16;3;3;3;6;1;0;1;0;0;1;0;1;787184,1337;5825842,578;13,23223073;52,50690717
114666;11;1;1011202;Unter den Linden Nord;1100206;2018;8;23;5;2;5;3;2;1;1;0;0;0;0;0;798076,5803;5827663,129;13,39387983;52,51738421
114668;11;4;4020311;Reichsstraße;4200310;2018;10;13;7;3;5;2;0;1;1;0;0;0;0;0;789716,6806;5826249,239;13,26979469;52,50921397
114669;11;1;1011303;Alexanderplatzviertel;1100310;2018;8;11;4;3;5;2;0;1;1;0;0;0;0;0;799114,3642;5827649,668;13,40911633;52,51669535
114670;11;2;2010101;Askanischer Platz;2100101;2018;4;7;5;2;1;5;0;1;1;0;0;0;1;0;797436,0552;5825600,775;13,38262525;52,49924727
114671;11;1;1011303;Alexanderplatzviertel;1100310;2018;4;14;5;3;2;7;0;0;1;0;0;0;1;0;799291,2317;5827914,946;13,41195371;52,51897614
114672;11;4;4020208;Kranzallee;4200206;2018;5;21;4;3;1;5;1;0;1;0;0;0;0;0;788126,5762;5825994,551;13,24620966;52,50777276
114673;11;1;1011201;Wilhelmstraße                                                                                       ;1100205;2018;12;18;4;3;6;4;2;0;1;1;0;0;0;0;797069,4667;5826735,667;13,37825342;52,50962004
114674;11;1;1022202;Heidestraße                                                                                         ;1200624;2018;9;12;5;2;0;7;0;0;0;0;1;0;0;0;796324,144;5828832,492;13,36917128;52,5288214
114675;11;4;4020313;Königin-Elisabeth-Straße;4200311;2018;9;17;7;3;5;2;0;0;1;0;0;0;0;0;790530,9694;5826396,121;13,28188739;52,51009771
114676;11;4;4051551;Brabanter Platz;4501148;2018;6;11;7;3;0;1;0;0;0;0;1;0;0;0;793010,2815;5823080,925;13,31539978;52,47905198
114677;11;2;2040703;Wriezener Bahnhof/Entwicklungsgebiet;2400625;2018;7;20;5;3;5;3;0;1;1;0;0;0;0;0;801877,0593;5826535,506;13,44869669;52,50518693
114678;11;7;7030303;Grazer Platz;7300619;2018;5;10;4;3;2;6;0;0;1;0;0;1;1;0;795177,7807;5822932,755;13,3470917;52,47655651
114679;11;2;2010101;Askanischer Platz;2100101;2018;2;17;2;3;5;3;0;0;1;0;0;0;1;0;797886,0999;5825493,193;13,38913917;52,49803745
114680;11;10;10010204;Wuhletalstraße                                                                                      ;10100206;2018;11;20;4;3;5;2;2;1;1;0;0;0;0;0;808678,3961;5832820,868;13,55442259;52,55770983
114681;11;7;7040406;Germaniagarten;7400928;2018;6;20;3;2;9;1;0;0;0;0;1;0;0;0;800100,6214;5821462,537;13,41803593;52,4606956
114682;11;11;11041022;Rosenfelder Ring;11401032;2018;12;16;1;3;2;6;1;0;1;0;0;0;0;0;805671,8762;5827389,101;13,50521722;52,5107245
114683;11;7;7030303;Grazer Platz;7300619;2018;10;14;1;2;9;7;0;0;0;0;1;0;0;0;795526,4855;5823328;13,35256128;52,47991102
114684;11;3;3061434;Anton-Saefkow-Park;3601451;2018;8;13;7;3;3;6;0;1;0;0;0;1;0;0;800693,6694;5830036,796;13,43447933;52,5372233
114685;11;4;4020311;Reichsstraße;4200309;2018;4;13;6;3;5;2;0;0;1;0;1;0;0;0;789014,6881;5826137,962;13,25938332;52,50858871
114686;11;7;7050501;Rathausstraße                                                                                       ;7501029;2018;3;18;3;3;2;6;0;0;1;0;0;0;0;0;797716,7308;5818802,132;13,38068133;52,43815176
114687;11;1;1011102;Großer Tiergarten;1100206;2018;5;10;6;2;5;2;0;1;0;0;0;1;0;0;796917,337;5827454,155;13,37665947;52,51614335
114688;11;3;3061429;Greifswalder Straße;3601449;2018;10;11;7;2;6;4;0;0;1;1;0;0;0;0;801395,2583;5831073,29;13,4457325;52,54612591
114689;11;7;7050502;Fritz-Werner-Straße                                                                                 ;7501133;2018;2;16;2;3;5;3;0;1;1;0;0;0;0;0;798223,7586;5818777,462;13,38809612;52,43765439
114690;11;2;2050602;Samariterviertel;2500728;2018;11;16;5;3;6;7;1;0;1;1;0;0;0;0;802715,2041;5827673,308;13,46204241;52,51492058
114691;11;10;10040933;Mahlsdorf Süd                                                                                       ;10400940;2018;9;18;2;3;5;2;0;1;1;0;0;0;0;0;813059,7279;5827205,879;13,61355349;52,50489337
114692;11;11;11030721;Rüdigerstraße;11300722;2018;8;0;7;3;0;1;2;1;0;0;0;0;0;0;804237,6704;5827533,01;13,4842809;52,51281606
114693;11;2;2020202;Rathaus Yorckstraße;2200208;2018;6;9;3;3;3;6;0;1;0;0;0;0;0;0;797918,7381;5825337,459;13,38947925;52,49662367
114694;11;1;1011303;Alexanderplatzviertel;1100310;2018;7;19;2;3;2;6;0;0;1;0;1;0;0;0;799236,1062;5827839,107;13,41107549;52,51832662
114695;11;4;4030417;Schloßstraße;4300414;2018;6;16;3;3;2;2;0;0;1;0;0;0;0;0;791028,8994;5826477,33;13,28927464;52,51056032
114696;11;1;1011202;Unter den Linden Nord;1100206;2018;5;14;7;3;0;1;0;0;0;0;1;0;0;0;798003,8949;5827629,834;13,39278199;52,51712548
114697;11;4;4030623;Ernst-Reuter-Platz;4300622;2018;4;20;6;3;2;6;2;0;1;0;1;0;0;1;793618,5319;5826911,777;13,32770697;52,5130672
114698;11;12;12103219;Schäfersee;12100204;2018;12;14;4;3;2;2;0;0;1;0;0;0;0;1;795766,5797;5832693,71;13,36441466;52,56373634
114699;11;3;3020203;Blankenfelde;3200204;2018;9;16;1;2;2;6;0;0;0;0;1;0;0;0;797717,1902;5837974,112;13,39785116;52,61000462
114700;11;7;7040405;Rathaus Tempelhof;7400927;2018;7;13;7;3;2;6;0;0;1;0;0;0;0;0;798908,8814;5821875,105;13,40091711;52,4650469
114701;11;7;7070701;Kettinger Straße/Schillerstraße                                                                     ;7601442;2018;4;0;2;3;1;5;2;0;1;0;0;0;1;0;799574,3432;5815500,903;13,40497117;52,40754618
114702;11;12;12103219;Schäfersee;12100204;2018;7;18;2;3;5;2;0;1;1;0;0;0;0;0;795728,2917;5832799,927;13,36394613;52,56470927
114703;11;2;2050601;Hausburgviertel;2500726;2018;3;20;6;3;3;6;2;0;1;0;0;0;0;0;801678,1302;5828887,457;13,44790714;52,52637768
114704;11;3;3030716;Märchenland;3300517;2018;5;14;1;2;5;2;0;1;1;0;0;0;0;0;803317,8751;5833641,705;13,47634534;52,56807881
114705;11;4;4030622;Richard-Wagner-Straße;4300621;2018;10;15;6;3;5;2;0;0;1;0;1;0;0;0;792756,9992;5826766,471;13,31492001;52,51222768
114706;11;7;4051655;Babelsberger Straße;4501153;2018;2;15;2;3;0;6;0;0;1;0;0;0;0;0;794340,7441;5823062,871;13,33491786;52,47817467
114707;11;7;7030303;Grazer Platz;7300619;2018;11;19;7;3;2;6;2;0;1;0;0;0;1;1;795902,128;5822674,204;13,35749633;52,47384684
114708;11;5;5020628;Graetschelsteig;5200633;2018;9;7;3;3;6;3;0;0;1;1;0;0;0;0;783944,9399;5826597,932;13,18527838;52,51537542
114709;11;3;3061131;Falkplatz;3601142;2018;8;8;2;3;3;6;0;1;0;0;0;0;0;0;799138,5356;5830576,218;13,41210474;52,54291422
114710;11;1;1011104;Körnerstraße                                                                                        ;1100104;2018;3;7;2;3;2;6;0;0;1;0;0;0;0;0;796178,3186;5825773,674;13,3643052;52,50148122
114711;11;7;7050502;Fritz-Werner-Straße                                                                                 ;7501133;2018;6;15;4;3;0;6;0;0;1;0;0;0;1;0;797919,0961;5818835,744;13,38367948;52,43834286
114712;11;7;7050502;Fritz-Werner-Straße                                                                                 ;7501133;2018;10;12;4;3;2;6;0;0;1;0;0;0;0;0;798176,0088;5819000,209;13,38759447;52,43967711
114713;11;5;5020628;Graetschelsteig;5200633;2018;6;11;6;2;5;2;0;0;1;0;0;0;0;0;784342,9254;5826494,205;13,1910389;52,51423804
114714;11;3;3071639;Bötzowstraße;3701660;2018;8;15;6;3;6;4;0;1;0;1;0;0;0;0;800338,2884;5829463,911;13,42873769;52,53228434
114715;11;7;7020203;Kaiser-Wilhelm-Platz;7200411;2018;5;16;3;3;0;7;0;0;1;1;0;0;0;0;795819,7932;5824213,128;13,35765308;52,48768668
114716;11;8;8010510;Gewerbegebiet Köllnische Heide;8100521;2018;4;5;2;3;2;6;1;0;1;0;0;0;0;0;802647,0837;5821742,317;13,45565564;52,46179902
114717;11;6;6030503;Zehlendorf Mitte                                                                                    ;6300526;2018;12;11;2;3;5;2;0;1;1;0;0;0;0;0;789688,2737;5817949,038;13,26216904;52,4348152
114718;11;4;4030724;Lietzensee;4300415;2018;9;10;3;3;2;6;0;0;1;0;0;0;0;0;790625,5354;5825897,982;13,28284197;52,5055815
114719;11;10;10040933;Mahlsdorf Süd                                                                                       ;10400941;2018;9;8;4;3;5;3;0;0;1;0;0;0;0;0;813551,1589;5827159,306;13,62072627;52,50419387
114720;11;2;2020202;Rathaus Yorckstraße;2200208;2018;6;15;4;3;0;6;0;1;0;0;0;0;0;0;797898,4027;5825432,237;13,38926535;52,49748435
114721;11;4;4041133;Güterbahnhof Grunewald;4400725;2018;7;17;2;3;3;6;0;0;1;0;0;1;0;0;790619,3451;5825076,277;13,28203387;52,49821815
114722;11;12;12103115;Breitkopfbecken;12100103;2018;5;14;2;3;5;2;0;1;1;0;0;0;0;0;795421,8679;5833562,002;13,36011732;52,57170691
114723;11;3;3020209;Niederschönhausen;3200206;2018;2;13;2;2;0;4;0;0;0;1;0;0;1;0;797979,4464;5834323,612;13,39842852;52,57713956
114724;11;3;3061434;Anton-Saefkow-Park;3601451;2018;11;19;1;2;0;1;2;0;0;0;1;0;0;1;800593,8084;5829933,39;13,43291789;52,53635153
114725;11;12;12103117;Letteplatz;12100101;2018;8;13;5;2;5;2;0;1;1;0;0;0;0;0;795812,978;5832341,4;13,36478308;52,56055303
114726;11;4;4041133;Güterbahnhof Grunewald;4400725;2018;3;13;1;3;2;6;0;0;1;0;0;0;0;0;790546,917;5825193,575;13,28107227;52,4993083
114728;11;1;1011201;Wilhelmstraße                                                                                       ;1100205;2018;10;15;6;3;3;6;0;0;1;0;1;0;0;0;797030,0717;5826728,892;13,37766861;52,50958077
114729;11;3;3071639;Bötzowstraße;3701660;2018;8;8;3;2;5;3;0;1;0;0;1;0;0;0;800362,9186;5829551,109;13,42917849;52,53305235
114730;11;7;7040405;Rathaus Tempelhof;7400927;2018;4;9;2;3;2;6;0;0;1;0;1;0;0;0;798522,9408;5822082,673;13,39543866;52,46711848
114731;11;4;4030417;Schloßstraße;4300414;2018;4;20;3;2;6;4;2;0;1;1;0;0;0;0;791287,0726;5826500,143;13,29308804;52,51062703
114732;11;4;4020314;Messegelände;4200311;2018;5;15;3;3;2;6;0;0;1;0;0;0;1;0;790490,0704;5825545,88;13,28054452;52,50249701
114733;11;4;4020313;Königin-Elisabeth-Straße;4200311;2018;10;11;4;3;2;6;0;0;1;0;0;1;1;0;790593,9194;5827307,446;13,28360821;52,51823425
114734;11;7;7050502;Fritz-Werner-Straße                                                                                 ;7501133;2018;12;19;2;3;5;7;2;0;1;0;0;0;1;0;798203,5315;5818849,299;13,38786353;52,43830936
114735;11;7;7050501;Rathausstraße                                                                                       ;7501029;2018;9;13;4;3;3;6;0;0;1;0;1;0;0;0;797743,3819;5818855,407;13,38111969;52,43861481
114736;11;11;11030721;Rüdigerstraße;11300722;2018;8;5;5;3;0;7;1;1;0;0;0;0;0;0;804085,1556;5827548,585;13,48205463;52,51304069
114737;11;4;4030417;Schloßstraße;4300414;2018;6;18;5;3;2;7;0;0;1;0;0;0;0;0;791326,2003;5826506,211;13,29366827;52,51066054
114738;11;2;2050803;Stralauer Kiez;2500835;2018;7;15;4;3;5;3;0;0;1;0;1;0;0;0;801836,5564;5826227,264;13,44782234;52,50244654
114739;11;4;4020208;Kranzallee;4200206;2018;2;1;1;3;1;5;2;0;1;0;0;1;0;0;786526,7199;5825910,283;13,22262932;52,50785989
114740;11;3;3071639;Bötzowstraße;3701660;2018;11;17;2;3;2;6;2;0;1;0;0;0;0;0;800319,5412;5829434,124;13,42843523;52,53202768
114741;11;7;7020203;Kaiser-Wilhelm-Platz;7200410;2018;6;14;7;3;6;4;0;1;1;1;0;0;0;0;795634,7784;5823952,908;13,35470541;52,48545424
114742;11;1;1011105;Nördlicher Landwehrkanal                                                                            ;1100102;2018;5;13;3;3;0;2;0;1;1;0;0;0;0;0;796451,8879;5826452,433;13,36892799;52,50741709
114743;11;12;12103218;Teichstraße;12100205;2018;12;16;5;2;2;6;2;0;1;0;0;0;0;1;794559,2147;5833800,602;13,34763732;52,57431329
114744;11;2;2020203;Viktoriapark;2200209;2018;10;21;6;2;6;4;2;0;1;1;0;0;0;0;797742,361;5824522,489;13,38616051;52,48941465
114745;11;1;1011303;Alexanderplatzviertel;1100310;2018;2;19;1;3;5;3;2;1;1;0;0;0;0;0;799788,1967;5828606,137;13,41987896;52,52489861
114746;11;4;4030724;Lietzensee;4300415;2018;8;18;4;3;2;6;0;0;1;0;0;0;0;0;790679,0568;5826111,881;13,28381507;52,5074706
114747;11;1;1011303;Alexanderplatzviertel;1100310;2018;4;15;4;3;5;2;0;1;1;0;0;0;0;0;799571,012;5828269,929;13,41638443;52,5220044
114748;11;7;7040403;Manteuffelstraße                                                                                    ;7400824;2018;3;9;6;3;2;6;0;0;1;0;0;0;0;0;797851,369;5822246,299;13,38572802;52,46895173
114749;11;4;4020313;Königin-Elisabeth-Straße;4200311;2018;5;14;4;3;3;6;0;0;1;0;0;1;0;0;790732,578;5826861,134;13,28525595;52,51415915
114750;11;8;8020619;Buschkrugallee Nord;8200622;2018;10;11;4;3;3;6;0;0;1;0;0;1;0;0;801869,7348;5821793,358;13,44429489;52,46268647
114751;11;1;1011303;Alexanderplatzviertel;1100310;2018;2;12;6;3;2;6;0;1;1;0;0;0;0;0;798822,2982;5828036,075;13,40517203;52,52031906
114752;11;4;4020310;Park Ruhwald;4200308;2018;11;17;2;3;2;6;2;0;1;0;0;0;0;1;790524,4758;5827470,895;13,28273041;52,51973657
114753;11;12;12103219;Schäfersee;12100204;2018;9;11;7;3;1;6;0;1;0;0;1;0;0;0;795701,7365;5832868,199;13,36361635;52,56533568
114754;11;3;3061126;Arnimplatz;3601141;2018;8;7;6;3;2;2;0;1;1;0;0;0;0;0;799197,2071;5831456,964;13,41376075;52,55077652
114755;11;1;1011102;Großer Tiergarten;1100102;2018;6;13;7;3;3;6;0;0;0;0;1;1;0;0;796706,229;5827419,135;13,37352629;52,51594432
114756;11;3;3020209;Niederschönhausen;3200205;2018;3;11;1;3;5;2;0;1;1;0;0;0;0;0;798176,1116;5836277,444;13,40308032;52,59454504
114757;11;3;3071639;Bötzowstraße;3701660;2018;6;5;7;3;5;3;0;1;1;0;0;0;0;0;800313,6532;5829472,3;13,42838318;52,53237311
114758;11;3;3050925;Komponistenviertel Weißensee;3500936;2018;6;18;2;2;5;3;0;1;0;0;1;0;0;0;801547,5023;5831195,779;13,44808203;52,54713954
114759;11;4;4020311;Reichsstraße;4200310;2018;8;10;4;2;3;6;0;0;1;0;1;0;0;0;790191,8664;5826340,16;13,27685599;52,50977651
114760;11;7;7050501;Rathausstraße                                                                                       ;7501030;2018;5;6;5;2;5;7;0;0;1;0;1;0;0;0;797930,419;5820159,163;13,3850256;52,45019975
114761;11;11;11010101;Dorf Malchow;11100101;2018;4;14;4;3;0;2;0;0;0;1;0;0;1;0;803703,6977;5835437,809;13,48366554;52,58396137
114762;11;3;3061429;Greifswalder Straße;3601449;2018;12;19;7;3;0;2;2;1;1;0;0;0;0;0;800972,6935;5830484,397;13,43898625;52,54108119
114763;11;4;4030417;Schloßstraße;4300414;2018;9;17;6;3;5;3;0;1;1;0;0;0;0;0;791745,8459;5826596,539;13,29991343;52,51124603
114764;11;6;6040701;Wannsee;6400735;2018;9;18;7;3;5;2;0;0;1;0;0;0;0;0;784014,2146;5815895,521;13,17718636;52,41937848
114765;11;10;10030726;Alt-Biesdorf;10300733;2018;2;15;6;3;5;2;0;1;1;0;0;0;0;0;808926,9591;5827407,445;13,55304633;52,50905534
114766;11;12;12103117;Letteplatz;12100101;2018;11;15;3;3;2;6;0;0;1;0;1;0;0;0;795838,4787;5832283,928;13,36510693;52,560024
114767;11;1;1033203;Humboldthain Nordwest                                                                               ;1300836;2018;6;8;2;2;0;7;0;1;0;0;0;0;0;0;796260,9984;5830426,636;13,36966429;52,54314561
114768;11;4;4041134;Bismarckallee;4400726;2018;12;5;6;3;0;1;2;0;0;0;1;0;0;1;790988,0175;5824646,009;13,28707357;52,49416433
114769;11;2;2040503;Richard-Sorge-Viertel;2400522;2018;10;21;7;3;2;6;2;0;1;0;0;0;1;0;801516,4238;5827796,336;13,44454168;52,51668731
114770;11;1;1011102;Großer Tiergarten;1100102;2018;8;9;5;3;2;2;0;1;1;0;0;0;0;0;796451,0178;5827390,383;13,36975069;52,51582536
114771;11;4;4030623;Ernst-Reuter-Platz;4300622;2018;4;10;5;3;2;6;0;0;0;0;1;0;1;0;793121,0376;5826807,179;13,32030484;52,5123971
114772;11;4;4020313;Königin-Elisabeth-Straße;4200311;2018;3;17;2;3;8;1;0;0;0;0;1;0;0;0;790519,727;5826145,583;13,28150352;52,50785761
114773;11;2;2040701;Andreasviertel;2400521;2018;5;20;5;3;5;2;0;0;1;0;1;0;0;0;800437,719;5827898,987;13,42878529;52,5182027
114774;11;4;4030417;Schloßstraße;4300414;2018;10;13;5;3;2;6;0;0;1;0;0;0;1;1;791042,4631;5826479,553;13,28947588;52,51057301
114775;11;4;4030622;Richard-Wagner-Straße;4300621;2018;2;17;6;3;5;2;0;1;1;0;0;0;0;0;791952,0955;5826609,851;13,30295561;52,51125502
114776;11;3;3040818;Pankow Süd                                                                                          ;3400828;2018;11;16;3;2;5;3;1;1;1;0;0;0;0;0;800156,322;5832383,829;13,4287018;52,55855659
114777;11;9;9010102;Am Treptower Park Nord;9100101;2018;9;11;1;2;5;3;0;1;1;0;0;0;0;0;802808,8891;5825156,14;13,46112966;52,49230742
114778;11;4;4030417;Schloßstraße;4300414;2018;8;20;6;3;1;1;2;0;1;0;1;0;0;0;791702,6288;5826589,232;13,29927201;52,51120364
114779;11;10;10010204;Wuhletalstraße                                                                                      ;10100206;2018;6;15;2;3;5;3;0;0;1;0;1;0;0;0;808895,6806;5833393,988;13,55815094;52,56272273
114780;11;10;10040830;Kaulsdorf Süd                                                                                       ;10400837;2018;7;14;2;3;2;6;0;0;1;0;0;0;0;0;811454,3571;5827125,924;13,58990308;52,50509558
114781;11;6;6030503;Zehlendorf Mitte                                                                                    ;6300527;2018;6;11;3;3;5;3;0;0;1;0;0;0;1;0;790290,6087;5818387,955;13,27138563;52,43843089
114782;11;1;1011303;Alexanderplatzviertel;1100310;2018;8;12;5;3;5;2;0;1;0;0;1;0;0;0;799785,8713;5828667,869;13,41990043;52,52545321
114783;11;6;6030503;Zehlendorf Mitte                                                                                    ;6300527;2018;5;10;6;3;5;3;0;1;1;0;0;0;0;0;790931,9847;5818764,883;13,28112249;52,4414693
114784;11;3;3020209;Niederschönhausen;3200205;2018;4;8;5;3;5;3;0;0;1;0;0;0;0;0;798153,948;5836016,099;13,40251883;52,59221462
114785;11;1;1011104;Körnerstraße                                                                                        ;1100104;2018;12;18;3;3;2;6;2;0;1;0;0;0;0;0;796197,4739;5825815,974;13,3646242;52,50185
114786;11;7;7040403;Manteuffelstraße                                                                                    ;7400824;2018;9;17;7;3;0;2;0;0;0;0;1;0;0;0;797829,3073;5822369,323;13,38551403;52,47006654
114787;11;9;9020601;Schnellerstraße                                                                                     ;9200613;2018;7;13;6;3;6;4;0;0;0;1;0;0;1;0;806490,1416;5821261,136;13,51160318;52,45534472
114788;11;9;9020601;Schnellerstraße                                                                                     ;9200613;2018;7;2;7;3;6;4;2;0;1;1;0;0;0;0;806348,3059;5821381,725;13,50963299;52,45650501
114789;11;4;4020313;Königin-Elisabeth-Straße;4200311;2018;3;10;4;2;0;7;0;1;0;1;0;0;0;0;790486,5029;5826388,689;13,28122754;52,51005476
114790;11;3;3061434;Anton-Saefkow-Park;3601451;2018;5;20;6;3;2;6;2;0;1;0;1;0;0;0;800708,0369;5829829,45;13,43450291;52,53535688
114791;11;7;7040403;Manteuffelstraße                                                                                    ;7400823;2018;10;6;6;3;2;6;2;0;1;0;0;0;0;0;796849,091;5822404,119;13,37115708;52,47091197
114792;11;5;5020524;Weinmeisterhornweg;5200528;2018;2;19;6;3;5;2;2;0;1;0;0;0;0;0;783639,6536;5826681,622;13,18086291;52,51628467
114793;11;11;11030721;Rüdigerstraße;11300722;2018;11;14;7;3;5;3;0;1;1;0;0;0;0;0;803722,1511;5827570,082;13,47674151;52,51343562
114794;11;7;7040403;Manteuffelstraße                                                                                    ;7400824;2018;9;14;2;2;6;4;0;1;0;1;0;0;0;0;797845,5417;5822077,488;13,3854918;52,46744171
114795;11;2;2050601;Hausburgviertel;2500726;2018;8;13;1;3;2;6;0;0;1;0;0;0;0;0;802047,308;5828069,993;13,45259004;52,51884635
114796;11;7;7050502;Fritz-Werner-Straße                                                                                 ;7501133;2018;3;9;1;3;1;1;0;0;1;0;0;0;0;1;797537,0182;5818246,328;13,37755068;52,43326731
114797;11;4;4041137;Flinsberger Platz;4400727;2018;6;15;4;3;0;6;0;0;1;0;0;0;0;0;791484,2136;5824436,613;13,29417845;52,49202235
114798;11;3;3061131;Falkplatz;3601142;2018;10;18;3;3;5;2;2;1;1;0;0;0;0;0;799165,2008;5830411,77;13,41234868;52,54142556
114799;11;1;1011303;Alexanderplatzviertel;1100310;2018;6;9;5;3;1;5;0;1;0;0;0;1;0;0;799598,3992;5828350,402;13,41685937;52,52271067
114800;11;2;2040703;Wriezener Bahnhof/Entwicklungsgebiet;2400625;2018;8;22;6;3;6;4;2;1;0;1;0;0;0;0;801784,5927;5826292,405;13,44711815;52,50305914
114801;11;1;1011303;Alexanderplatzviertel;1100310;2018;4;11;1;3;6;7;0;0;1;1;0;0;0;0;799330,7539;5827979,694;13,4125927;52,51953483
